dataset_id,n,distribution,entropy,model_entropy,scipy_entropy,model_entropy_boot,scipy_entropy_boot,model_bias2,scipy_bias2,model_var,scipy_var
1042,20,beta,-0.5548440217971802,-0.7553714513778687,-0.89337176,-0.7977048575878143,-1.1611266,0.058981385560925345,0.3675786,0.004771647256078437,0.035457563
1043,17,beta,-0.12858924269676208,-0.2453615665435791,-0.42231363,-0.3320026447375615,-0.56482124,0.04137701212981191,0.19029836,0.013024439727891612,0.0356189
1044,121,beta,-0.3632833659648895,-0.5684060454368591,-0.39912662,-0.5687079141537349,-0.44197485,0.042199244998591255,0.0061923494,0.0028376809317584226,0.0030570398
1045,20,student_t,0.9563016891479492,1.2119321823120117,1.2576177,1.0973254521687825,-inf,0.01988770173655615,inf,0.0359985738374793,
1046,100,beta,-0.5300241708755493,-0.9447736144065857,-0.63984704,-0.9520777761936188,-0.6747337,0.17812924576198075,0.020940848,0.004482043036298873,0.0021151637
1047,77,weibull,1.6814284324645996,0.5492360591888428,0.76745,0.5348779618740082,0.7035741,1.3145779816115064,0.95619905,0.002841389232662633,0.004542366
1048,144,weibull,1.803568720817566,0.6528478860855103,0.84030765,0.6565092265605926,0.81013334,1.315745483365063,0.98691386,0.001971952043893393,0.002111607
1049,21,student_t,0.9343883991241455,1.287441611289978,1.3550652,1.2250844021638234,1.249324,0.08450416618324443,0.09918441,0.020400809915156394,0.018658232
1050,200,student_t,0.9170345067977905,1.5189961194992065,1.4930454,1.4761091709136962,1.4534742,0.31256448005631277,0.2877675,0.008742036355457495,0.004502213
1051,14,weibull,3.0543267726898193,2.049863338470459,1.8812745,2.0541174868742624,-inf,1.0004186154316663,inf,0.11561287655302638,
1052,296,student_t,0.9356512427330017,1.650553584098816,1.5962459,1.6121675729751588,1.566986,0.4576743450843153,0.39858353,0.0045588425789668445,0.00187818
1053,45,weibull,1.4888415336608887,0.07350880652666092,0.28915146,0.045505103965600334,0.20355393,2.083220049285542,1.6519643,0.010587763279678938,0.009267605
1054,81,student_t,0.9490333795547485,1.556019902229309,1.4984146,1.5026985963185628,1.415272,0.3065451722541215,0.21737845,0.02285902249562898,0.008744112
1055,182,student_t,0.9143534302711487,1.4764903783798218,1.4713328,1.4425496975580852,1.4292877,0.2789912967758528,0.26515728,0.0058678725614602295,0.0037209147
1056,45,student_t,1.1781458854675293,1.9919720888137817,1.9796395,1.953387192885081,1.8544184,0.6009990847264749,0.4573445,0.02893441988245009,0.030627882
1057,50,beta,-0.39756760001182556,-0.6834741234779358,-0.61962557,-0.6978993674119314,-0.7328147,0.09019917050967126,0.11239064,0.005135396592941695,0.0066288025
1058,156,beta,-0.13362471759319305,-0.36032986640930176,-0.18145369,-0.36840890248616537,-0.21011828,0.05512361347585741,0.005851265,0.0018860395472140305,0.00090198
1059,54,beta,-0.4194343090057373,-0.5951353311538696,-0.54273623,-0.6186073422431946,-0.60192287,0.03966989716900926,0.033302076,0.0051943569647481995,0.0041120467
1060,82,student_t,0.9056880474090576,1.2585207223892212,1.3597736,1.2484882990519206,1.3280393,0.11751201252641019,0.17838056,0.005594118065344308,0.0033785186
1061,219,weibull,1.5693382024765015,0.47386038303375244,0.55382586,0.4723448057969411,0.54117405,1.2033945123585594,1.0571215,0.0024894746987764627,0.0016377895
1062,19,student_t,0.9233294725418091,1.333243489265442,1.420418,1.2980823715527852,1.2949426,0.14043973531713083,0.13809633,0.007066369309393474,0.011036724
1063,181,student_t,0.9280143976211548,1.6528269052505493,1.5833268,1.5760745843251547,1.531227,0.4199820055908232,0.36386544,0.015601418737388649,0.0046602106
1064,178,beta,-0.395040899515152,-0.5341649055480957,-0.44971818,-0.5377080351114273,-0.470676,0.020353911579246004,0.005720669,0.0010034372061796966,0.0008737855
1065,41,beta,-0.5158251523971558,-0.59672611951828,-0.5759567,-0.6104873160521189,-0.64883125,0.008960925227839029,0.017690621,0.011885659187400543,0.006951055
1066,88,weibull,1.1785701513290405,0.3115086555480957,0.3350481,0.25713039909799895,0.27362093,0.8490512169916032,0.818933,0.005366705073652687,0.0044370433
1067,42,student_t,0.9307389855384827,1.5502134561538696,1.44289,1.4702927311261496,1.3459467,0.29111824437768075,0.17239742,0.040865305056196614,0.028458456
1068,16,beta,-0.20748083293437958,-0.31363770365715027,-0.24822205,-0.3997082471847534,-inf,0.03695137878938482,inf,0.024360765336344733,
1069,48,beta,-0.41576728224754333,-0.4657652676105499,-0.547353,-0.5062291612227757,-0.60203964,0.008183351547729593,0.03469739,0.008075633187473572,0.004327913
1070,125,beta,-0.3979787230491638,-0.5255303978919983,-0.34671286,-0.5395834137996037,-0.40299842,0.020051888442527723,2.5197334e-05,0.002323591186622101,0.004164431
1071,107,student_t,1.0676360130310059,1.6595587730407715,1.6442217,1.584713077545166,1.5464035,0.26736869064658103,0.22921833,0.00922399292662836,0.004638608
1072,38,weibull,2.723520517349243,1.669610619544983,1.7664458,1.5866857806841532,1.6645573,1.2923932184883844,1.121403,0.029223158623075545,0.017987741
1073,30,student_t,0.9670366644859314,1.2079746723175049,1.1923541,1.1416591127713522,1.1059543,0.030492999445194475,0.019298106,0.03160200216266175,0.02613983
1074,37,beta,-0.55608069896698,-0.7569455504417419,-0.7941618,-0.8140312353769938,-0.8753464,0.06653847923421388,0.1019306,0.02718023335624805,0.017241457
1075,11,weibull,1.5755044221878052,0.05963451415300369,0.14856741,-0.14644155527154604,-inf,2.965097949288441,inf,0.06878029077441536,
1076,238,student_t,0.9274880290031433,1.5095806121826172,1.4767226,1.4842030127843222,1.4410516,0.3099315731664783,0.26374754,0.004866726605812662,0.001936855
1077,19,weibull,2.1058619022369385,1.0153765678405762,1.2825505,1.0353820661703745,1.1750112,1.1459270794250975,0.8664831,0.0586417709292395,0.047938135
1078,36,student_t,0.9267767667770386,1.0951571464538574,1.2083802,1.0743035197257995,1.1212913,0.021764142835604745,0.037835896,0.005494421605102057,0.008331056
1079,95,beta,-0.4158158004283905,-0.5956745743751526,-0.38995168,-0.59226955473423,-0.4288173,0.031135927408625585,0.00016903905,0.007255204497555079,0.0023757766
1080,177,beta,-0.32369738817214966,-0.5149210095405579,-0.32150087,-0.5216140856345495,-0.3560022,0.0391710191344231,0.0010436017,0.0030131919633203264,0.001529438
1081,59,student_t,1.201677918434143,1.8423608541488647,1.8239714,1.7033339858055114,1.683705,0.2516588099305069,0.23235008,0.029741474949121834,0.017882412
1082,128,weibull,2.8464419841766357,1.8460705280303955,1.9203162,1.8504626234372457,1.8855004,0.9919748870188442,0.9234087,0.0059290762087856625,0.0028112265
1083,141,student_t,0.9221855998039246,1.4901179075241089,1.5044174,1.4359797636667888,1.4597428,0.2639844428195398,0.28896773,0.008308040419767179,0.0045060623
1084,16,weibull,1.6693140268325806,0.09506995230913162,0.2738362,0.08413570299744606,0.117258556,2.5127903183567666,2.4088762,0.02048656254117598,0.046166994
1085,12,beta,-0.33524394035339355,-0.5064330101013184,-0.39754054,-0.6169470558563869,-0.660685,0.0793566452840928,0.10591189,0.06050414499843937,0.08619388
1086,68,weibull,1.8702399730682373,0.644455075263977,0.73406225,0.5886700729529063,0.65145737,1.6424214088816191,1.4854312,0.004607457641997685,0.0041965
1087,41,student_t,0.9832363724708557,1.434649109840393,1.4226246,1.3507449169953665,1.3200185,0.1350625302985243,0.11342222,0.02862033774538013,0.015757123
1088,82,student_t,0.9820216298103333,1.6661425828933716,1.6450547,1.6440868735313416,1.5877662,0.43833038694335824,0.36692646,0.007418591097137201,0.0068232385
1089,244,beta,-0.9606948494911194,-0.43669554591178894,-0.9024341,-0.4428994456926982,-0.9329469,0.26811208019477,0.0007699476,0.0029034022982658276,0.0047956547
1090,116,student_t,1.0038182735443115,1.5371392965316772,1.495472,1.4979485273361206,1.4468322,0.24416470771235765,0.19626132,0.0039020518425047614,0.006336179
1091,19,student_t,1.0875682830810547,1.7594374418258667,1.771848,1.630456844965617,1.5770775,0.2947279906250882,0.23961928,0.09171883861678258,0.083907254
1092,216,beta,-0.5227890014648438,-0.27792131900787354,-0.5604489,-0.29612868626912436,-0.60339797,0.05137489848462286,0.006497805,0.0028555654012798314,0.0033967048
1093,186,weibull,0.5448935627937317,-0.5508810877799988,-0.3846039,-0.5335289806127548,-0.39453825,1.1629951821273152,0.88253206,0.0010309371075966063,0.0014558807
1094,164,beta,-0.4013057351112366,-0.5084444284439087,-0.45347074,-0.5098977516094844,-0.48333037,0.01179222604715572,0.0067280405,0.0016293660703068774,0.0013976236
1095,42,beta,-0.3343923091888428,-0.5148873925209045,-0.3857678,-0.4972436378399531,-0.43690917,0.026520555243431956,0.010509706,0.009426880029064996,0.0060837767
1096,19,beta,-0.32390710711479187,-0.4523334503173828,-0.2954318,-0.513564192255338,-0.4890305,0.03596980994400836,0.027265739,0.028741890670581787,0.028325934
1097,23,weibull,1.7703572511672974,1.3435508012771606,1.1957463,1.258590680360794,1.0674949,0.2619050229950478,0.4940155,0.04127839888521507,0.042926908
1098,15,student_t,1.105824589729309,1.0636920928955078,1.1740005,0.9624775071938833,0.9826914,0.020548386071418186,0.015161781,0.05770095492189272,0.0666541
1099,13,weibull,1.6474701166152954,0.6977717876434326,0.55807143,0.5952693065007527,0.44083604,1.1071265448056997,1.4559658,0.016848225447791503,0.015737943
1100,232,weibull,1.7225450277328491,0.7230216264724731,0.8317596,0.730620417992274,0.80990636,0.9839144314089924,0.83290935,0.0008436783005648567,0.0010775271
1101,114,student_t,0.94608074426651,1.567685604095459,1.5004824,1.534614638487498,1.4635783,0.34637214464692095,0.26780376,0.014723539822853583,0.007311368
1102,18,weibull,1.5827988386154175,0.6296431422233582,0.7385829,0.6442173024018606,0.6064329,0.8809353001210004,0.9532904,0.011799373312556604,0.017827626
1103,27,beta,-0.16365082561969757,-0.34879282116889954,-0.31733748,-0.4067798574765523,-0.3795397,0.05911172613165149,0.046608005,0.01724483056813142,0.0073346007
1104,75,student_t,0.9396530985832214,1.5788906812667847,1.5530804,1.5288486003875732,1.4599987,0.3471513393464819,0.27075958,0.017160930017164445,0.008958499
1105,105,student_t,0.8992666006088257,1.5154180526733398,1.5607611,1.4580630580584208,1.4802793,0.3122534808582172,0.3375758,0.012871414426846363,0.008771438
1106,79,beta,-0.3911135196685791,-0.6560909152030945,-0.5329922,-0.6654400924841563,-0.5889425,0.07525506855274015,0.039136317,0.0023883381759965713,0.0029347187
1107,135,student_t,0.9099116325378418,1.3699872493743896,1.4298291,1.3544933795928955,1.4037973,0.19765292981452376,0.24392302,0.0063497634674140125,0.0033038238
1108,14,beta,-0.40213385224342346,-0.6057041883468628,-0.4437658,-0.6621495773394902,-0.6052075,0.06760817729723335,0.041238908,0.01841879364912383,0.023549434
1109,123,weibull,1.7649307250976562,0.6212661266326904,0.7923065,0.5992019852002461,0.7525476,1.3589234950228035,1.0249195,0.009543903009745646,0.006113536
1110,51,beta,-0.3958858847618103,-0.2719365358352661,-0.4556874,-0.28347509702046714,-0.49090976,0.012636185200629308,0.009029536,0.005410249137165818,0.0069901394
1111,110,student_t,0.934320330619812,1.6810730695724487,1.6570479,1.6026336391766867,1.5712092,0.4466426783942363,0.40562743,0.020178568600758697,0.009785636
1112,26,student_t,0.9155641794204712,1.1940637826919556,1.2352765,1.1581413328647614,1.1761347,0.058843675373134716,0.067897,0.009004084967498742,0.011450177
1113,111,beta,-0.11834754049777985,-0.310391366481781,-0.11409343,-0.31215409835179647,-0.14761247,0.037560981867222294,0.000856436,0.0007370831961988205,0.0010202023
1114,17,student_t,0.9353471994400024,1.5465227365493774,1.5640829,1.3881177802880604,-inf,0.20500119888148782,inf,0.029066837258346374,
1115,11,student_t,0.8976767063140869,1.19402277469635,1.1068021,0.9946340106427669,-inf,0.009400718862684268,inf,0.09082646072412219,
1116,15,weibull,1.663981556892395,0.7006703615188599,0.6080247,0.6784808099269867,0.50630236,0.9712117222693778,1.3402212,0.020618496421059826,0.027047569
1117,271,weibull,0.4488869607448578,-0.6109011173248291,-0.49435097,-0.6087874472141266,-0.51472527,1.118675153251388,0.92854846,0.00130329953198558,0.0010930926
1118,13,weibull,0.3728277087211609,-0.8639954328536987,-0.84206134,-0.9193694611390432,-1.0230216,1.6697735257947208,1.948395,0.019560282321860124,0.0553787
1119,19,weibull,2.9737367630004883,1.519933819770813,1.3939798,1.4550070544083913,1.240886,2.3065399277602356,3.0027719,0.0581008733831729,0.06758193
1120,12,weibull,1.9871872663497925,0.5854918956756592,0.77291626,0.5780005633831025,-inf,1.9858071638181303,inf,0.02596129977147947,
1121,14,weibull,1.4698917865753174,0.2879001498222351,0.42991018,0.2585409144560496,0.2865752,1.467370935384111,1.4002382,0.049688410324199926,0.12350389
1122,22,beta,-0.10192795097827911,-0.35864153504371643,-0.27548543,-0.4143407662709554,-0.40339595,0.09760176715909587,0.090882964,0.011957290776937763,0.009475288
1123,15,beta,-0.3662462532520294,-0.4921868145465851,-0.6035497,-0.4941878368457158,-inf,0.016369048812460246,inf,0.0060363301899798265,
1124,294,beta,-0.30913692712783813,-0.5528319478034973,-0.33930582,-0.5662692487239838,-0.37473696,0.06611703080942366,0.004303365,0.0008870575498881668,0.001346311
1125,51,weibull,1.8306407928466797,0.6691873669624329,0.774806,0.6188997368017832,0.6748053,1.4683163869048008,1.3359557,0.014716483415104089,0.012714817
1126,142,beta,-0.4367598593235016,-0.5476977825164795,-0.34628972,-0.5450772662957509,-0.37519294,0.01173266065319189,0.0037904854,0.002020880605537138,0.0018693589
1127,222,beta,-0.5421258807182312,-0.40676721930503845,-0.43223536,-0.4011426309744517,-0.43908086,0.019876276708316907,0.010618275,0.0031779919499600666,0.002308335
1128,24,beta,-0.40127408504486084,-0.5326356887817383,-0.45934156,-0.5326744973659515,-0.53058225,0.01726606835815264,0.0167206,0.011542733701955835,0.016260976
1129,14,student_t,1.0008065700531006,2.0569345951080322,1.5768336,1.8572095235188801,-inf,0.7334260187049102,inf,0.29314628115011837,
1130,27,weibull,1.6250357627868652,0.45508646965026855,0.40011686,0.38474876880645753,0.28827316,1.538311827436956,1.7869344,0.010520313927868447,0.010635794
1131,170,student_t,1.177493691444397,1.9342397451400757,1.8441598,1.9077046712239583,1.8113576,0.5332080749906268,0.40178347,0.004213905837122272,0.0027546023
1132,66,weibull,0.8075159788131714,-0.44612401723861694,-0.1979181,-0.44533376867572466,-0.3123141,1.5696324897829905,1.2540195,0.007222009908399245,0.012795242
1133,71,weibull,2.445525884628296,1.2270891666412354,1.3493469,1.1439086814721426,1.2739785,1.6942073435520468,1.3725233,0.010834167889844905,0.004872558
1134,151,student_t,0.9026395678520203,1.4787248373031616,1.4789498,1.451841413974762,1.4380492,0.30162266778462765,0.28666347,0.00441854354735914,0.0020340087
1135,205,beta,-0.6428841948509216,-0.9540107846260071,-0.6614642,-0.9305132329463959,-0.6672102,0.08273046355572777,0.00059175555,0.002347152020777976,0.0010813625
1136,20,student_t,0.9632821679115295,1.8402730226516724,1.6440643,1.6093364139397939,-inf,0.4173860888111491,inf,0.13134822459484316,
1137,61,student_t,0.946928858757019,1.6521735191345215,1.5332294,1.4813835163911184,1.4101909,0.2856417810667824,0.21461175,0.06303628600233767,0.026669191
1138,34,beta,-1.2313001155853271,-0.7300861477851868,-1.1484896,-0.7182893991470337,-1.2396783,0.2631799951805311,7.019337e-05,0.002740008741787534,0.015982166
1139,210,weibull,1.9646589756011963,0.7515837550163269,0.957628,0.7474534928798675,0.9322082,1.481589187166863,1.0659547,0.0050172798207837235,0.0024935927
1140,134,weibull,1.5880587100982666,0.5895662903785706,0.66948223,0.5811571061611176,0.6333961,1.0138508400112032,0.9113807,0.002185546464439423,0.0021683848
1141,266,beta,-0.47772523760795593,-0.6285906434059143,-0.4596311,-0.6279022057851156,-0.4818116,0.02255312177088362,1.6698463e-05,0.0009185671030763685,0.0015162226
1142,10,beta,-0.34733203053474426,-0.541711688041687,-0.79152155,-0.6572854171196619,-inf,0.09607110185545942,inf,0.13932349876230993,
1143,16,beta,-0.2739481031894684,-0.44508132338523865,-0.39175177,-0.5152728408575058,-0.5580165,0.058237629010547076,0.08069484,0.01278423370871183,0.022493687
1144,17,weibull,1.0136072635650635,-0.15225434303283691,-0.20577553,-0.195192468414704,-0.3632587,1.4611967920343576,1.8957599,0.06789952568772757,0.031875808
1145,10,beta,-0.5473530888557434,-0.4131336510181427,-0.3917148,-0.46949620147546134,-inf,0.006061694912545925,inf,0.04455760063507404,
1146,16,beta,-0.19569024443626404,-0.7521612644195557,-0.5328469,-0.8410269369681677,-0.82418615,0.4164594467280167,0.39500713,0.06173911647863987,0.07932641
1147,258,beta,-0.31879082322120667,-0.4452996551990509,-0.36948496,-0.45471364160378774,-0.39429605,0.01847501255706412,0.0057010395,0.0021943681352019507,0.0014399074
1148,20,beta,-0.45667600631713867,-0.46014341711997986,-0.76652163,-0.48106092810630796,-inf,0.0005946244106639031,inf,0.009666537437654221,
1149,16,beta,-0.4267576336860657,-0.7867864370346069,-0.57018185,-0.834103332956632,-0.76483977,0.16593051871422665,0.11429953,0.03450070911906792,0.041088607
1150,10,beta,-1.1001657247543335,-1.3291003704071045,-1.4535738,-1.3005663673082988,-inf,0.04016041753604216,inf,0.009050153911152548,
1151,244,student_t,0.9201288819313049,1.6326018571853638,1.5613991,1.6031089703241983,1.5264126,0.4664618011411644,0.36757997,0.008213331462973327,0.0026045688
1152,32,weibull,1.3675609827041626,0.28769659996032715,0.28494936,0.27462626521786054,0.21086742,1.1945062966868627,1.33794,0.006769883122952214,0.0072014914
1153,92,beta,-0.2697843909263611,-0.49482977390289307,-0.29699916,-0.4947105397780736,-0.34323317,0.05059177243726274,0.005394723,0.003180621914623143,0.0020941624
1154,33,weibull,1.6396939754486084,0.3170129656791687,0.5127789,0.3265747010707855,0.39533868,1.72428222874254,1.5484202,0.0044705664566216195,0.01922828
1155,27,beta,-0.4163910150527954,-0.654473066329956,-0.41855338,-0.7025777598222097,-0.5629523,0.08190285288171388,0.021480205,0.017699070825637105,0.027221607
1156,68,student_t,0.9030038714408875,1.37846040725708,1.4332837,1.373362272977829,1.3719714,0.22123702589638672,0.21993051,0.018839847646322204,0.017593587
1157,10,student_t,1.1098688840866089,1.9064997434616089,1.8711267,1.6731926321983337,-inf,0.317333645186642,inf,0.1292551729338549,
1158,21,student_t,0.9224439859390259,1.0947092771530151,1.0310755,0.8338201999664306,0.6806699,0.007854175440116368,0.058454707,0.09726038569846611,0.069148414
1159,194,student_t,0.9024674296379089,1.409887671470642,1.4455744,1.3779184778531393,1.3988868,0.22605369924896127,0.24643219,0.008578325370847023,0.003933132
1160,70,weibull,1.9284213781356812,0.698542058467865,0.87479085,0.6873992602030436,0.81191844,1.5401358971980093,1.2465789,0.0028755806858062113,0.0071790135
1161,14,student_t,1.0953004360198975,1.591165542602539,1.4270235,1.3002625167369843,1.1349638,0.04200945453187764,0.0015731786,0.19175109105770105,0.18187873
1162,134,student_t,0.9102945327758789,1.5571080446243286,1.580609,1.516415011882782,1.5275868,0.3673820351927817,0.38104975,0.005572594793645512,0.003344123
1163,43,student_t,0.9222131967544556,1.1902557611465454,1.2970293,1.1785923957824707,1.2340951,0.06573029369424657,0.09727032,0.0028605775272918283,0.0032173225
1164,74,weibull,2.082986831665039,0.9251317381858826,1.1453229,0.9089083909988404,1.0715431,1.378460184837173,1.0230185,0.0024594949559866085,0.0048818816
1165,154,beta,-0.22870278358459473,-0.4132182002067566,-0.23805304,-0.4371273477872213,-0.27406415,0.0434407989630548,0.0020576539,0.001380797924482542,0.00070630177
1166,73,weibull,1.3980720043182373,0.35576164722442627,0.36950868,0.33175445621212324,0.28991666,1.1370331133990348,1.2280083,0.00713149698889626,0.004817627
1167,41,beta,-0.44826632738113403,-0.617741584777832,-0.60122055,-0.6390560269355774,-0.70320696,0.036400709456074765,0.06499472,0.003300355357258174,0.011136634
1168,43,student_t,1.0337210893630981,1.9447602033615112,1.5003531,1.838077473640442,1.4461808,0.646989192927722,0.17012303,0.05744004787297153,0.020406157
1169,16,beta,-0.39644303917884827,-0.5266569256782532,-0.5005788,-0.5821682224671046,-0.648106,0.03449384370745643,0.063334234,0.013942129286978132,0.01783281
1170,56,weibull,0.9463958144187927,-0.1701143980026245,-0.065566115,-0.20108343039949736,-0.15877491,1.3167086172887532,1.2214023,0.012262721804069916,0.0067437757
1171,58,weibull,1.249194860458374,0.14952361583709717,0.1973363,0.1752175154785315,0.16303706,1.1534273375299515,1.1797388,0.011856292569931889,0.0031785944
1172,53,student_t,0.9295806884765625,1.353236198425293,1.3656718,1.2846426804860434,1.2666929,0.12606901816974064,0.11364463,0.012645319685562349,0.010265725
1173,132,beta,-0.12010008841753006,-0.17254066467285156,-0.13074066,-0.16875515580177308,-0.15104952,0.0023673155821652293,0.0009578676,0.0004277580332304727,0.0028913205
1174,128,beta,-0.4703631103038788,-0.7577177286148071,-0.5850221,-0.7672715365886689,-0.6198194,0.08815461359891062,0.022337183,0.00373344064514928,0.0024970844
1175,22,student_t,0.9737945199012756,1.0973345041275024,1.2112793,1.0072840730349222,1.0043455,0.001121550169091335,0.0009333646,0.022417627637680636,0.030731728
1176,69,beta,-0.4183962643146515,-0.7457999587059021,-0.57978487,-0.7605851749579112,-0.6251405,0.1170932505672208,0.042743172,0.00421267798477669,0.005759845
1177,29,weibull,1.8370280265808105,0.3950634002685547,0.5672201,0.3709381245076656,0.48344374,2.1494196009608433,1.8321904,0.009073926783452504,0.009693016
1178,220,student_t,0.9119387269020081,1.5562803745269775,1.5233685,1.4950687646865846,1.4817111,0.3400406409666416,0.3246406,0.006885612129875465,0.003519938
1179,99,beta,-0.6528063416481018,-0.7835667133331299,-0.6673894,-0.772294690211614,-0.70926785,0.014277465442435388,0.0031879025,0.01564359671037704,0.0059488546
1180,17,weibull,2.863553047180176,1.4851139783859253,1.3622701,1.3684725284576416,1.2531825,2.235265757463642,2.5932932,0.07638411120490679,0.040334042
1181,21,student_t,0.9019028544425964,1.2136789560317993,1.1748141,1.1718428095181783,1.1165146,0.07286757934620716,0.046058185,0.01809157513821042,0.019923113
1182,38,weibull,1.3555853366851807,0.3768388032913208,0.551232,0.3674288928508759,0.49022263,0.9764531574912596,0.7488526,0.004674836568104096,0.0035461893
1183,173,beta,-0.34240198135375977,-0.5367763638496399,-0.34949532,-0.5375153372685114,-0.37527052,0.03806922165631655,0.0010803406,0.0008208388083236479,0.0017512724
1184,63,student_t,0.9066755175590515,1.3145228624343872,1.3951939,1.2826706687609355,1.3223432,0.1413723537273276,0.17277965,0.013501531786413242,0.007983086
1185,11,beta,-0.42030543088912964,-0.5938594341278076,-0.53857666,-0.6383842418591181,-inf,0.04755836779408397,inf,0.011630995215047481,
1186,39,beta,-0.4038190543651581,-0.5126368999481201,-0.45144102,-0.5453472882509232,-0.5549224,0.020030240986823822,0.022832222,0.007882263951070263,0.020746388
1187,17,weibull,1.1401597261428833,0.2730374336242676,0.17758048,0.22932760044932365,0.03443485,0.8296151611954484,1.2226276,0.014281786176073013,0.019483155
1188,191,student_t,1.049373984336853,1.7459498643875122,1.6799712,1.683295691013336,1.6251515,0.401856730195625,0.33151975,0.015142035258595525,0.005327491
1189,235,beta,-0.344755619764328,-0.6505732536315918,-0.43935904,-0.647363684574763,-0.45904982,0.09157164088831643,0.013063164,0.0010166383945444776,0.000792888
1190,36,beta,-0.35493358969688416,-0.40571027994155884,-0.3695197,-0.41269747614860536,-0.45162725,0.00333666657800734,0.009349665,0.007840153884862009,0.0035146214
1191,13,beta,-0.3104454278945923,-0.43237757682800293,-0.57005584,-0.5146769930919012,-0.77634853,0.04171053222294263,0.2170657,0.020402393617476207,0.034074403
1192,32,weibull,1.413827657699585,0.3180409073829651,0.43021083,0.3140835960706075,0.306923,1.2094370010882003,1.2252378,0.0042788570115119585,0.014459806
1193,37,weibull,1.805820345878601,0.3767111897468567,0.64334273,0.35422281846404075,0.5029349,2.107135381596065,1.6975107,0.017960545933111693,0.013006659
1194,12,weibull,2.345794916152954,0.7650012373924255,0.7248431,0.6973711450894674,-inf,2.717300929007166,inf,0.07482035456052626,
1195,161,beta,-0.46656888723373413,-0.6230921149253845,-0.41313693,-0.6086377580960591,-0.44077644,0.020183564068095978,0.00066525047,0.007755670724780586,0.002951613
1196,221,beta,-0.1953553706407547,-0.4556366503238678,-0.25224712,-0.4589789927005768,-0.27991483,0.06949741410793991,0.0071503017,0.002843775332639626,0.0012908131
1197,32,student_t,0.9888131022453308,1.3965579271316528,1.4155908,1.3007015804449717,1.3004051,0.0972744228336879,0.0970896,0.030148816045741825,0.018318404
1198,15,beta,-0.4568263292312622,-0.7141969799995422,-0.63087326,-0.7558988064527512,-inf,0.08944434663139805,inf,0.02869735383784617,
1199,20,beta,-0.2301664799451828,-0.5973061323165894,-0.34591687,-0.6852738072474798,-inf,0.20712267936424006,inf,0.029131015142452105,
1200,94,student_t,1.000604271888733,1.6451481580734253,1.6465865,1.635014800230662,1.6264752,0.4024767184710855,0.39171442,0.0028693735639210476,0.0032688363
1201,21,student_t,0.9582368731498718,0.9689719080924988,1.0628344,0.9143700937430064,0.9387904,0.0019242943355305948,0.00037816606,0.011552263343750176,0.014547303
1202,188,weibull,2.0457279682159424,0.93392413854599,1.1359895,0.9248959402243296,1.0942341,1.256264434971791,0.90534055,0.0014150982176783307,0.0016098741
1203,25,weibull,1.4469566345214844,0.372402548789978,0.44214493,0.2134869674841563,0.2166817,1.5214474195011767,1.5135764,0.044513461709095356,0.04633929
1204,17,weibull,0.7703168988227844,-0.21552586555480957,-0.16271631,-0.31612077231208485,-inf,1.1803468132609585,inf,0.04817667446122504,
1205,51,weibull,2.5507256984710693,1.5913220643997192,1.533327,1.5662286559740701,1.4815422,0.9692344266853382,1.1431533,0.011690032131941244,0.004558943
1206,13,student_t,0.9605792760848999,1.727794885635376,1.6697104,1.5627598563830059,1.5081608,0.36262145128816364,0.29984555,0.07182914078579455,0.047689162
1207,77,beta,-0.3784335255622864,-0.5645638704299927,-0.49028584,-0.5590382526318233,-0.52549344,0.03261806743986191,0.02162662,0.004172891463369083,0.005404213
1208,252,beta,-0.27210915088653564,-0.44531017541885376,-0.29324165,-0.4487699568271637,-0.31803533,0.031209040355592244,0.0021092144,0.0006657046652877696,0.00046808258
1209,51,beta,-0.4092569053173065,-0.37259599566459656,-0.502052,-0.38272844552993773,-0.5938796,0.0007037591786900427,0.03408553,0.0121159610562614,0.012322675
1210,158,student_t,0.9016251564025879,1.4166232347488403,1.449281,1.3889155268669129,1.42619,0.23745190514725908,0.2751683,0.003391762738186183,0.002538851
1211,14,weibull,2.054718494415283,0.7512195110321045,0.7739201,0.6010256270567577,0.6098134,2.113222952609052,2.0877507,0.04045897860609308,0.027914329
1212,12,student_t,1.0603492259979248,1.1885184049606323,1.0262208,0.98769607792298,-inf,0.005278479925199859,inf,0.167007845863867,
1213,35,student_t,0.9104594588279724,1.4324218034744263,1.4891986,1.3981288909912108,1.3903289,0.2378214750664154,0.23027466,0.0272776828839297,0.020352596
1214,63,weibull,1.8798819780349731,0.763010561466217,0.8599541,0.7429333885510763,0.8027626,1.2926520951294227,1.160186,0.0038129183514603294,0.007112814
1215,65,weibull,1.6767654418945312,0.665805459022522,0.8466945,0.6650628089904785,0.80410546,1.0235422174249926,0.76153547,0.0086915141577065,0.00953572
1216,13,beta,-0.4206382930278778,-0.6243532299995422,-0.7355783,-0.690610142548879,-0.9237415,0.0728847995337901,0.25311288,0.01565574085582065,0.03553826
1217,263,beta,-0.33567583560943604,-0.4546535313129425,-0.32206318,-0.44890443086624143,-0.34793863,0.012820714783829453,0.00015037606,0.0012499337413787853,0.0016227158
1218,11,weibull,1.8659594058990479,0.8229347467422485,0.7993559,0.7062638506293297,-inf,1.3448937809123398,inf,0.06488184987945743,
