dataset_id,n,distribution,entropy,model_entropy,scipy_entropy,model_entropy_boot,scipy_entropy_boot,model_bias2,scipy_bias2,model_var,scipy_var
875,64,uniform,1.4780125617980957,1.394612431526184,1.4408972,1.3689963102340699,1.3861033,0.011884543105070965,0.008447317,0.00333003557199883,0.0016901798
876,10,inverse_gamma,1.5917751789093018,1.7341138124465942,1.5600076,1.7307125985622407,1.4302132,0.019303606579816862,0.026102269,0.3740253367264807,0.39741644
877,19,gamma,2.2122933864593506,1.8436243534088135,1.6805794,1.732830810546875,1.4741544,0.22988436170062637,0.5448492,0.07074700775694073,0.026788114
878,110,uniform,1.7342125177383423,1.685795783996582,1.7000889,1.6881940682729086,1.6716506,0.002117697691202671,0.0039139874,0.0007573915028643163,0.0003255186
879,48,lognormal,0.79872727394104,0.5059550404548645,0.6646212,0.5304174760977427,0.6122345,0.07199014761871109,0.034779564,0.0083907810506592,0.008920582
880,159,rayleigh,1.2220948934555054,1.3389908075332642,1.5691978,1.3508798956871033,1.546312,0.016585576799792688,0.10511672,0.006341232188778983,0.0034266405
881,43,rayleigh,0.8441162109375,0.8284908533096313,0.82618326,0.7859809637069702,0.7457709,0.0033797069705548185,0.009671805,0.009553401693178075,0.005780488
882,22,inverse_gamma,2.703925609588623,2.344193458557129,2.6334245,2.251972399155299,2.4009743,0.2042617044209886,0.091779515,0.22430085432763094,0.3344552
883,29,laplace,2.1422128677368164,2.1173367500305176,2.0566008,1.9878008643786111,1.8840245,0.023843066781094394,0.06666123,0.06466205262744673,0.0396374
884,23,exponential,0.9350882768630981,0.5232940912246704,0.78465486,0.5155056933561961,0.561036,0.17604954438232642,0.13991511,0.044623416629582725,0.09716935
885,225,normal,2.1057584285736084,2.098966598510742,2.0739975,2.0703936854998273,2.0335581,0.00125066505267455,0.005212883,0.0034700086685892336,0.0019860084
886,32,uniform,1.0705770254135132,1.0084779262542725,1.0501354,0.9645210266113281,0.9773732,0.011247874881929083,0.008686956,0.0052133625380095345,0.0042702793
887,157,cauchy,2.8925235271453857,3.3239684104919434,3.22929,3.2352680842081707,3.1242235,0.11747383139616464,0.053684864,0.03525300857987279,0.023095317
888,44,rayleigh,1.3205511569976807,1.4113346338272095,1.5519402,1.4367981672286987,1.5221455,0.013513367387650408,0.040640283,0.04258963954990104,0.013272906
889,19,logistic,2.2309343814849854,2.220069646835327,2.152991,2.1164904991785685,2.019033,0.013097402197365,0.044902213,0.015686962915861816,0.02001938
890,161,gamma,1.6486306190490723,1.4019044637680054,1.5816587,1.401583472887675,1.5434357,0.06103229242649076,0.011065973,0.0075423012468171955,0.005140871
891,275,uniform,0.7758317589759827,0.6345067024230957,0.7669531,0.6314879675706228,0.74756074,0.020835130117274055,0.00079925056,0.0006755312475210177,6.3373926e-05
892,45,gamma,2.1109206676483154,1.955102801322937,1.8753372,1.9166901071866354,1.8236002,0.03772551061725836,0.08255307,0.04215723055182772,0.021899987
893,76,pareto,1.7127480506896973,1.9500666856765747,1.8955239,1.987351405620575,1.8989543,0.07540700253929361,0.034672756,0.03687038126694456,0.019119851
894,80,normal,2.505791664123535,2.591519832611084,2.5636141,2.552402973175049,2.496535,0.0021726141314957204,8.568467e-05,0.011136040835814735,0.0046859393
895,119,rayleigh,1.1247074604034424,1.207907795906067,1.4529485,1.2316054185231526,1.4400259,0.011427173450163327,0.09942573,0.007179282966282523,0.0029404361
896,76,laplace,2.2146201133728027,2.0041351318359375,1.9192408,1.9552406668663025,1.8511192,0.06727769727001842,0.13213295,0.01632290821489614,0.010622634
897,10,inverse_gamma,1.3133964538574219,0.7355201244354248,0.86375666,0.5180513535936674,-inf,0.6325738285135617,inf,0.11062046489771778,
898,35,inverse_gamma,-0.9039503931999207,-1.2695494890213013,-1.060967,-1.263694123427073,-1.1829734,0.12941555143774625,0.07785383,0.00942809052346593,0.022904295
899,286,inverse_gamma,0.35936444997787476,0.34098267555236816,0.4112129,0.3375010331471761,0.3850582,0.0004780089955128768,0.00066016853,0.006310723862065717,0.003494387
900,81,cauchy,3.4849114418029785,3.2530357837677,2.996561,3.2012277205785113,2.942325,0.0804764536877612,0.29439992,0.030658374324285594,0.013400695
901,133,cauchy,2.254915714263916,2.827235221862793,2.7233496,2.726199205716451,2.5981221,0.22210812931569143,0.11779064,0.051059423032463976,0.04387263
902,105,lognormal,1.3470138311386108,1.4234262704849243,1.4533185,1.3774978081385294,1.3823329,0.0009292728537315638,0.0012474381,0.017332295917175822,0.0112301195
903,186,exponential,-0.06999227404594421,-0.07439946383237839,-0.059804525,-0.0927528570095698,-0.093541935,0.0005180441368440831,0.0005545865,0.006260006769137422,0.0061734677
904,158,inverse_gamma,0.31482529640197754,0.3603309392929077,0.3927505,0.34755114167928697,0.340311,0.0010709809491143958,0.0006495206,0.01802845420674705,0.011125237
905,32,lognormal,0.9828590750694275,0.8722807168960571,0.9507766,0.7578933497269948,0.8054128,0.05060957757884684,0.03148717,0.06500437105043647,0.049817227
906,12,uniform,2.1784439086914062,2.0332839488983154,2.0039937,1.8262237747510275,-inf,0.12405902275297835,inf,0.06362925372703072,
907,80,uniform,1.552793025970459,1.4185293912887573,1.5215005,1.4058109879493714,1.4815624,0.021603719500832428,0.0050738053,0.0016459196572963704,0.0009494722
908,49,lognormal,-1.0480999946594238,-1.158492088317871,-1.0128794,-1.1464543302853902,-1.0782815,0.009673575336425244,0.0009109246,0.005849308807719432,0.014007481
909,135,logistic,1.9241329431533813,1.996761441230774,1.9899509,1.9627603491147358,1.939572,0.0014920764913032851,0.00023836376,0.007631191409396444,0.005607245
910,30,gamma,2.75154185295105,2.8673675060272217,2.5557973,2.7853732268015543,2.4263713,0.0011445618566125995,0.10573587,0.030910774705178525,0.012241469
911,247,uniform,0.623486340045929,0.5632625818252563,0.60917467,0.5555830220381419,0.5897588,0.004610860596466655,0.001137546,0.0007451679549391778,0.00017729432
912,29,lognormal,0.9353064894676208,0.8851357102394104,0.9279813,0.8134039205809435,0.83107,0.014860236301171125,0.010865244,0.054572525105384774,0.032585192
913,104,logistic,2.1954102516174316,2.160414695739746,2.1102521,2.1605438431104025,2.074181,0.0012156664421790352,0.014696512,0.004498692263472021,0.0038451802
914,150,uniform,1.856035828590393,1.802998423576355,1.8013697,1.7891825397809347,1.7761549,0.0044693622246408556,0.0063809664,0.0008788801192873388,0.00048637303
915,66,laplace,1.8635706901550293,1.7501916885375977,1.861002,1.6702905615170798,1.7088361,0.03735720812630231,0.0239428,0.022219805564813254,0.019465562
916,62,logistic,2.274381160736084,2.2394931316375732,2.1594284,2.2246328234672545,2.1112542,0.002474897061013204,0.0266104,0.01024441757909846,0.0066394373
917,190,exponential,-0.0907183364033699,-0.15589481592178345,-0.16448362,-0.14053559477130573,-0.16243951,0.002481759231297672,0.005143927,0.005143405020252892,0.0038515693
918,122,uniform,1.5778499841690063,1.508123755455017,1.5604634,1.5030799388885498,1.5300084,0.005590559671241515,0.0022888137,0.0007118162010220886,0.0005554433
919,132,inverse_gamma,-0.20903779566287994,-0.13542598485946655,-0.076642096,-0.14883603602647782,-0.14510156,0.0036242518633191356,0.004087842,0.01554873020413232,0.013717981
920,13,cauchy,2.1519241333007812,2.36456036567688,2.4223692,2.2365065654118856,2.264394,0.007154187821829583,0.012649481,0.17339454936227483,0.11872265
921,11,cauchy,3.558468818664551,3.428405523300171,3.349021,3.2862514654795327,-inf,0.07410228737505686,inf,0.03459349027720135,
922,32,gamma,1.548540472984314,1.3755041360855103,1.3371685,1.329367423057556,1.2994062,0.04803682581419711,0.0620679,0.02671576297299168,0.012946382
923,97,chi_square,1.5626808404922485,1.9112969636917114,1.7813363,1.9165072758992514,1.7490687,0.12519314639282597,0.034740448,0.0234724458683937,0.017841063
924,132,laplace,2.2342512607574463,2.3021819591522217,2.2831345,2.295314002037048,2.2065613,0.0037286583725795945,0.00076673244,0.00994428607982305,0.007098692
925,131,exponential,0.5745103359222412,0.4482876658439636,0.56572944,0.4405324439207713,0.54492134,0.017950075545157537,0.00087550876,0.014273068920081396,0.00967316
926,10,logistic,2.5765998363494873,3.0478053092956543,2.959601,2.923074714342753,-inf,0.12004484108044844,inf,0.04424573828273985,
927,26,inverse_gamma,2.8830695152282715,2.6960136890411377,3.1504214,2.6211681524912516,3.0063374,0.06859232380350809,0.015194972,0.03659070726723308,0.1056621
928,26,cauchy,2.9688069820404053,2.699897527694702,2.5599213,2.574731107552846,2.3829484,0.15529579485313452,0.34323028,0.07875302388273675,0.059623625
929,204,logistic,1.9856836795806885,2.0493099689483643,2.0551507,2.022167694568634,2.010376,0.001331083349640649,0.00060970953,0.0061208993099345355,0.0036419646
930,90,cauchy,3.061460018157959,3.581738233566284,3.5332673,3.46732816696167,3.3122232,0.16472895421335132,0.06288217,0.019851585171801765,0.057549994
931,52,inverse_gamma,0.5643381476402283,0.538646399974823,0.52299625,0.5197394708792369,0.46644565,0.001989041968831393,0.0095829405,0.017077765951319532,0.012060698
932,286,chi_square,2.734760284423828,2.865220785140991,2.775277,2.882879686355591,2.7431912,0.02193935722862312,7.108105e-05,0.0021158714870178606,0.0013526302
933,58,inverse_gamma,-1.2761894464492798,-1.3507558107376099,-1.4111077,-1.349181846777598,-1.4674428,0.0053278905056894695,0.03657783,2.3757306614397873e-05,0.01752127
934,221,rayleigh,1.437462568283081,1.604495644569397,1.7383138,1.602449854214986,1.7134062,0.02722080451917619,0.07614489,0.0037242555084014213,0.0013718555
935,84,logistic,2.627629280090332,2.7616965770721436,2.6239867,2.7367116610209146,2.5691407,0.011898965829484716,0.003420917,0.011438675115642933,0.009340489
936,127,gamma,1.158959984779358,1.0098811388015747,1.1620721,0.9976258277893066,1.137326,0.02602871021169051,0.0004680292,0.009758737252239531,0.0048731137
937,233,pareto,0.04200774431228638,-0.14763885736465454,0.033013668,-0.1580899842083454,-0.0006112409,0.04003910095911646,0.001816378,0.0021271933745252297,0.0031266743
938,63,gamma,2.0627281665802,2.154108762741089,2.0256102,2.1651089827219647,1.9606855,0.010481831513853793,0.010412708,0.020209889254320254,0.008341481
939,277,lognormal,-0.035563867539167404,-0.19011837244033813,-0.00919371,-0.18784073516726493,-0.028841387,0.023188244414625137,4.5191737e-05,0.0017660265341548896,0.0010448023
940,85,normal,2.2676687240600586,2.29681396484375,2.2815752,2.253807286421458,2.212706,0.00019213945340881936,0.0030208912,0.01152307153701797,0.009391955
941,41,chi_square,2.6859166622161865,2.704268217086792,2.4468677,2.6865617275238036,2.297279,4.1610925109114214e-07,0.15103933,0.029060955126850183,0.018197147
942,88,exponential,0.02151421830058098,-0.08703874796628952,-0.033360437,-0.1180643784503142,-0.08604167,0.019482184670949008,0.011568268,0.012622119623754481,0.013888855
943,14,inverse_gamma,1.187910556793213,0.6807125806808472,0.792293,0.6018946344653765,0.5032775,0.3434146612217448,0.46872246,0.3189556899744144,0.26416093
944,35,exponential,0.6241427659988403,0.4496150612831116,0.53722394,0.4091879270970821,0.40669143,0.046205582767280824,0.047285084,0.02230694370048603,0.02867579
945,24,cauchy,2.62652587890625,2.387505054473877,2.3880155,2.251197838783264,2.261262,0.14087113770256174,0.13341774,0.04980417497081873,0.037941035
946,78,inverse_gamma,0.3564092814922333,0.08377779275178909,0.22607146,0.08638188516100248,0.15996806,0.0729147947694236,0.038589153,0.012407143298863067,0.012279949
947,217,exponential,1.9011732339859009,1.9660333395004272,1.9031583,1.9477243343989055,1.856305,0.002167004949661636,0.002013158,0.01014013447924918,0.0052117556
948,134,gamma,2.6260647773742676,2.681203603744507,2.6114576,2.6641345898310345,2.5304794,0.0014493106204934028,0.0091365585,0.003841082515591109,0.005773171
949,91,chi_square,2.249011993408203,2.3402857780456543,2.3004868,2.3296951055526733,2.2470937,0.006509764585317157,3.6799358e-06,0.007602788210926785,0.006996708
950,56,cauchy,3.519444465637207,3.6898322105407715,4.9267135,3.6841783920923867,4.7015853,0.027137266525340556,1.3974569,0.0005207257258957851,0.12908657
951,179,gamma,1.9388082027435303,1.8452156782150269,1.875439,1.8274012923240661,1.8342527,0.012411499689210511,0.01093185,0.005876790155238941,0.0044030184
952,14,exponential,0.7369335889816284,0.296858012676239,0.20194049,0.17635279099146525,0.0032084365,0.3142508310752881,0.53835255,0.0895900425700131,0.14649987
953,27,exponential,0.05220251530408859,0.04626698046922684,0.20892493,0.0340334785481294,0.054941252,0.0003301138966393961,7.500678e-06,0.048449300559103015,0.059583463
954,18,chi_square,2.2143256664276123,1.8454389572143555,1.7822467,1.7294017910957336,-inf,0.23515116486688747,inf,0.08443741362385533,
955,19,uniform,1.8372348546981812,1.7410619258880615,1.7842188,1.601708722114563,1.6015178,0.0554725591297961,0.05556253,0.049361788524832764,0.043694735
956,42,lognormal,1.7728220224380493,1.60396146774292,1.6332781,1.502108281850815,1.4500314,0.07328592934273244,0.104193784,0.04914331166939131,0.04431413
957,12,inverse_gamma,1.710620641708374,1.6285361051559448,1.5034877,1.4193210065364839,-inf,0.0848554774512763,inf,0.2031962878778371,
958,155,exponential,-0.049337390810251236,-0.08211653679609299,-0.052134607,-0.07879844531416894,-0.08336299,0.0008679537324828094,0.0011577413,0.004218501117919253,0.0059824535
959,84,pareto,0.5147594809532166,-0.016045860946178436,0.3062349,-0.006926100204388301,0.27309817,0.27215584558774797,0.058400188,0.023047593864897704,0.015380527
960,115,pareto,1.0026289224624634,0.8102920055389404,0.9562725,0.8455018301804861,0.91658604,0.02468892312898901,0.0074033774,0.04738666629391684,0.036070313
961,16,chi_square,1.4627290964126587,1.615442156791687,1.5832309,1.4317304829756419,1.3445706,0.0009609140350175997,0.013961421,0.20557016761507557,0.12740543
962,17,inverse_gamma,0.26199835538864136,-0.21214616298675537,-0.27919662,-0.3452108360826969,-0.4737529,0.3687030022072763,0.5413299,0.048517160020489884,0.035002064
963,183,chi_square,2.1311144828796387,2.1598148345947266,2.1198637,2.1274802803993227,2.084895,1.3207427667934853e-05,0.0021362503,0.008159456374599803,0.0033892987
964,11,chi_square,2.373509168624878,1.7585344314575195,1.6729465,1.6984926184018454,-inf,0.4556473430750038,inf,0.050128684956323534,
965,147,normal,1.9756730794906616,2.058180570602417,2.0656374,2.0063236395517987,2.0106251,0.000939456832061372,0.0012216454,0.010431772157003378,0.004397091
966,24,lognormal,1.5164275169372559,1.4382210969924927,1.5696354,1.3272556742032369,1.4243711,0.035785986083384416,0.00847438,0.0750981703107098,0.039466944
967,74,logistic,0.8527786135673523,0.6680833101272583,0.740874,0.6844325462977091,0.655529,0.028340398365155228,0.0389074,0.03685227690464011,0.012528773
968,135,lognormal,0.42786189913749695,0.1712358593940735,0.3887887,0.16180558502674103,0.33611214,0.07078596227820122,0.008418018,0.015698409699456135,0.008542876
969,59,inverse_gamma,0.0830707997083664,-0.019465379416942596,0.08433715,-0.03239627902706464,0.018829226,0.01333264627169423,0.0041269795,0.030642444620321688,0.022770917
970,27,gamma,2.107644557952881,2.4665300846099854,2.2498045,2.4898033301035563,2.1820664,0.14604532713171184,0.005538617,0.013737753154373169,0.0063296645
971,180,normal,1.6564875841140747,1.5639864206314087,1.6686481,1.533926006158193,1.605859,0.015021340391035677,0.0025632493,0.0048137314035069136,0.005016788
972,224,lognormal,-0.21765904128551483,-0.3606365919113159,-0.18218276,-0.3733474234739939,-0.22507204,0.02423887234846593,5.495257e-05,0.003082691787223324,0.0022953746
973,43,gamma,2.0036532878875732,2.3904011249542236,2.1856132,2.3906397541364033,2.1197786,0.14975852505975687,0.013485095,0.021787666559251954,0.021628344
974,172,pareto,2.250675678253174,2.305645227432251,2.2911253,2.286011298497518,2.225891,0.0012486060580525094,0.00061427464,0.011412854522148384,0.010154252
975,89,logistic,2.4393184185028076,2.5209922790527344,2.4177165,2.5153086185455322,2.3729656,0.005774510502533303,0.0044027,0.012240417075008735,0.0073082093
976,70,laplace,0.6230912804603577,0.4309188723564148,0.6689721,0.40744908253351847,0.6251331,0.04650155752671809,4.1690155e-06,0.005825831971600085,0.0034183657
977,117,inverse_gamma,1.872904658317566,2.123108386993408,2.2376437,2.091355284055074,2.1686578,0.04772067588510892,0.087469906,0.0393567998223615,0.03055006
978,156,gamma,3.0855889320373535,3.1874938011169434,3.0519922,3.1849448045094806,3.0290594,0.009871589394697578,0.0031955868,0.002196875223830578,0.002404921
979,10,cauchy,2.364567279815674,2.2837047576904297,1.9121084,2.034296399354935,-inf,0.10907885448031178,inf,0.3175972528340017,
980,282,cauchy,3.5344128608703613,3.6064672470092773,4.011945,3.609042779604594,3.854351,0.005569624770278151,0.10236044,0.0025813090744489704,0.027574474
981,163,uniform,1.4613183736801147,1.3997286558151245,1.4463052,1.391136626402537,1.4262284,0.004925477650933777,0.001231306,0.00048269071526674007,0.00016388172
982,119,cauchy,1.3955756425857544,1.2945071458816528,1.1745864,1.2954123417536418,1.1611518,0.01003268683358428,0.054954555,0.009428369433757982,0.007216802
983,134,logistic,2.4447426795959473,2.3992483615875244,2.3918786,2.3755860646565754,2.3473587,0.004782637389872552,0.009483639,0.006873290260480695,0.004021941
984,214,uniform,1.7807215452194214,1.859211802482605,1.7675824,1.85046945810318,1.744425,0.004864771351640378,0.001317435,0.0013504178263079804,0.00015348294
985,197,inverse_gamma,0.9986552596092224,0.851543128490448,1.0407097,0.8886431793371836,0.94427377,0.012102657805781507,0.0029573464,0.013096214984847563,0.013439837
986,265,lognormal,1.1735138893127441,1.1405569314956665,1.2139468,1.1127777834733328,1.1755265,0.0036888745525361787,4.0506006e-06,0.006034616630116025,0.0033769617
987,20,inverse_gamma,0.3395850658416748,0.24783462285995483,0.38615608,0.2204596718152364,-inf,0.014190859501954206,inf,0.019398922465960998,
988,24,inverse_gamma,0.47059184312820435,0.4791589379310608,0.609519,0.41562792708476387,0.46954012,0.003021032066830373,1.1061232e-06,0.027523991201714122,0.024234384
989,51,normal,1.7949827909469604,1.8477171659469604,1.7962027,1.8211822668711344,1.733532,0.0006864125387013695,0.0037762057,0.011687812663367683,0.0038693936
990,17,gamma,2.9769108295440674,3.0656793117523193,2.698151,3.012051892280579,2.5496325,0.0012348942902514306,0.18256673,0.06237360778548065,0.046933953
991,49,cauchy,3.4381725788116455,3.6612584590911865,4.0446506,3.6115152200063068,3.9340057,0.03004767125634107,0.24585052,0.0061409030788958175,0.060221292
992,79,normal,0.8127180337905884,0.5150324106216431,0.69688964,0.4903178334236145,0.64202124,0.1039418891966649,0.029137395,0.006564036476128716,0.005664982
993,187,uniform,1.5598818063735962,1.5144213438034058,1.534682,1.5098299463589986,1.5076709,0.0025051886909208745,0.002725981,0.0005965146391869622,0.00030554133
994,98,gamma,3.046434164047241,3.1884424686431885,3.0514731,3.198687696456909,3.0086062,0.023181138131221787,0.0014309552,0.005468662516775567,0.0043577324
995,196,chi_square,2.109127998352051,2.2090394496917725,2.1552978,2.1784618933995565,2.0928276,0.004807189002458543,0.00026570435,0.0031074487260513524,0.0027013558
996,55,laplace,1.2891314029693604,1.6600829362869263,1.5528777,1.6151492536067962,1.4738542,0.10628763893425341,0.034122504,0.04476517694865937,0.023150979
997,257,gamma,2.2350809574127197,2.2407288551330566,2.1953063,2.213163455327352,2.1580226,0.0004803768976620971,0.0059379837,0.005757135257948044,0.004022393
998,246,exponential,0.46827101707458496,0.4861915111541748,0.58481205,0.48911662300427755,0.56001323,0.0004345392865760349,0.008416634,0.008357236511054985,0.0053872024
999,157,chi_square,2.7500860691070557,2.941373825073242,2.7829669,2.9556750059127808,2.7573848,0.04226681093690843,5.327114e-05,0.003561312073250633,0.0028782922
1000,26,chi_square,1.7223576307296753,1.430829405784607,1.5413299,1.374599947532018,1.407531,0.12093540622300211,0.0991158,0.05206943715555916,0.036072627
1001,34,pareto,0.4844975471496582,0.4368106722831726,0.4291227,0.4927093426386515,0.45346627,6.743358515305091e-05,0.0009629404,0.015402124003767864,0.028294602
1002,227,logistic,0.6629523634910583,0.5278506875038147,0.7044666,0.5396614611148834,0.6814404,0.01520064660873149,0.000341808,0.0015125280220619076,0.0023916706
1003,70,uniform,1.7691032886505127,1.642958164215088,1.6875377,1.63615562915802,1.6299347,0.0176750801645318,0.019367905,0.0009269843833648868,0.0015998775
1004,14,inverse_gamma,1.2493382692337036,1.4738414287567139,1.1961385,1.2467519780000051,1.008961,6.688902345505542e-06,0.05778125,0.21622045233480133,0.09322479
1005,11,lognormal,0.5902061462402344,0.6468715667724609,0.95018464,0.6777345858514309,-inf,0.007661227740770871,inf,0.060053959954510266,
1006,14,inverse_gamma,2.112293243408203,2.5186359882354736,2.703964,2.3147684733072915,2.4758642,0.0409962187226887,0.13218382,0.11433646547872846,0.09508462
1007,213,inverse_gamma,0.8289695978164673,0.8559216260910034,0.89761424,0.8407301803429922,0.8514672,0.00013831130136320277,0.00050614175,0.008836918839158416,0.00645303
1008,26,logistic,1.714991569519043,1.4503765106201172,1.5863819,1.3970544417699178,1.4639815,0.10108401720136355,0.06300605,0.023041783607102136,0.041798364
1009,115,gamma,2.9254043102264404,2.9561431407928467,2.836541,2.9585496822992963,2.7986963,0.0010986156898480518,0.016054925,0.005100309627750461,0.0025313846
1010,75,uniform,0.8574792742729187,0.7942458987236023,0.7816283,0.7948319852352143,0.7180015,0.0039246828237736835,0.019454055,0.0014614305225614406,0.0039126775
1011,297,uniform,-0.9717898964881897,-1.2527751922607422,-0.9957236,-1.2467930912971497,-1.0138108,0.07562675715513478,0.0017657524,0.0006169011672405133,0.00016805185
1012,98,inverse_gamma,0.04607321694493294,-0.22295796871185303,-0.12059823,-0.30559104109803836,-0.21261278,0.12366775038491351,0.06691845,0.04399453981426387,0.021083312
1013,50,pareto,1.203682780265808,0.913138210773468,1.090916,0.9283010582129161,1.0068876,0.07583509284081627,0.03872836,0.01773186402847635,0.018463463
1014,32,cauchy,3.250190496444702,3.363118886947632,4.763736,3.1966888586680096,4.266295,0.0028624252447884196,1.0324683,0.1043913989704672,0.69792473
1015,27,cauchy,3.542872190475464,3.1393396854400635,3.0746384,3.145939906438192,3.0103743,0.15755523811104558,0.283554,0.016944411536786046,0.016694853
1016,232,chi_square,1.9158895015716553,1.8677788972854614,1.8699967,1.8896944562594096,1.8567926,0.0006861803989106055,0.0034924473,0.006223448880832889,0.004024419
1017,37,inverse_gamma,-0.6349182724952698,-0.38689419627189636,-0.21659322,-0.4993039009471734,-0.3542186,0.01839125777038513,0.078792304,0.09047591917333372,0.040704254
1018,10,gamma,2.351801872253418,2.35969614982605,2.3073988,2.1922635674476623,-inf,0.025452470700294213,inf,0.11687257375459044,
1019,73,inverse_gamma,1.262327790260315,1.6125540733337402,1.5456346,1.653959067662557,1.5249429,0.15337505743971191,0.06896668,0.02286184481867597,0.0140875755
1020,177,normal,1.661686658859253,1.5124479532241821,1.645648,1.5002933740615845,1.6182579,0.02604779237778132,0.0018860588,0.0016072677571211595,0.0015708165
1021,77,gamma,1.5406467914581299,1.4469434022903442,1.3725271,1.428586741288503,1.3198721,0.012557454844019308,0.048741445,0.028981077653313113,0.017463565
1022,18,rayleigh,1.5135120153427124,1.643441081047058,1.6651624,1.5736358841260274,1.503565,0.0036148795974732793,9.894403e-05,0.04283857495716999,0.025382588
1023,255,logistic,2.5814037322998047,2.59594464302063,2.511419,2.5802798827489215,2.4928517,1.263037813020331e-06,0.007841457,0.00556610053387841,0.0024920679
1024,211,inverse_gamma,0.2225971817970276,0.15782153606414795,0.23624739,0.17348963369925816,0.22579262,0.002411551280174738,1.0210803e-05,0.005349695407548409,0.0036883312
1025,16,normal,2.1702451705932617,1.8932591676712036,1.7902968,1.7943670888741812,-inf,0.14128433231681578,inf,0.06107977789954136,
1026,72,cauchy,3.2756118774414062,3.537283182144165,3.458518,3.4042786598205566,3.2779045,0.01655514088780362,5.2561663e-06,0.030877379793365283,0.05464282
1027,105,exponential,1.022334337234497,0.7604026794433594,0.9062603,0.7522460142771403,0.87904775,0.07294770219791744,0.020531045,0.02044635446074204,0.006989586
1028,25,laplace,1.8363620042800903,1.4896336793899536,1.534048,1.4149772802988687,1.3736795,0.17756508560473033,0.21407509,0.018351854008100507,0.030875744
1029,26,logistic,2.334012031555176,2.5817065238952637,2.5208783,2.4365118225415547,2.351952,0.010506207152251373,0.0003218452,0.056723470630189544,0.041275557
1030,38,uniform,2.0274875164031982,2.134833812713623,1.893944,2.111890021959941,1.8577651,0.0071237829442559585,0.028805707,0.002108447500376782,0.0058729453
1031,205,inverse_gamma,-0.07568539679050446,-0.19094878435134888,-0.035869524,-0.21896135558684668,-0.08499714,0.020528000369011156,8.670856e-05,0.010710714082622901,0.006935433
1032,24,chi_square,2.049765110015869,1.4815994501113892,1.61284,1.4001057624816895,1.4939824,0.42205726783853603,0.3088944,0.03658522162306743,0.019767085
1033,124,normal,2.3442370891571045,2.3846404552459717,2.3317027,2.382217041651408,2.283264,0.0014424767914695442,0.003717727,0.01059497426997016,0.0074814544
1034,11,laplace,1.693827748298645,1.192909836769104,1.2646304,1.0646031399567921,-inf,0.39592360774295815,inf,0.03916403984313942,
1035,151,uniform,1.9981111288070679,2.004673719406128,1.9842529,2.0112834095954897,1.9601425,0.00017350898116902627,0.0014416173,0.001225603389019956,0.0003184156
1036,187,pareto,1.4765135049819946,1.2982579469680786,1.3247133,1.2669984340667724,1.2829989,0.04389656494061061,0.037447896,0.025814648447928475,0.011461034
1037,10,normal,0.8152140378952026,0.45375609397888184,0.69078016,0.3467838811377684,-inf,0.2194268117597944,inf,0.03280265011397439,
1038,11,exponential,1.3808295726776123,1.1261388063430786,1.1791241,0.8730768779913585,-inf,0.2578127989611521,inf,0.12142820835207772,
1039,76,uniform,1.9190051555633545,1.8689813613891602,1.8921342,1.869899833202362,1.8465421,0.002411332684176992,0.0052508917,0.0019866949053931175,0.0015666654
1040,30,laplace,2.219992160797119,2.1714866161346436,2.0975199,2.075050433476766,1.9295393,0.021008104318607574,0.08436285,0.04833942602699355,0.04044008
1041,52,lognormal,1.6931904554367065,1.7740453481674194,1.9162586,1.713641850153605,1.7767204,0.00041825954586638376,0.006977252,0.01610906385605795,0.015622948
1042,36,chi_square,2.209430456161499,2.274698257446289,2.2841597,2.217365642388662,2.17115,6.296718045975462e-05,0.0014653957,0.03013627163950435,0.019810254
1043,17,pareto,1.5529671907424927,1.267295002937317,1.1867912,1.3364512085914613,-inf,0.04687917052682575,inf,0.10890371932331169,
1044,31,logistic,1.7193182706832886,1.3007646799087524,1.3538119,1.2705170691013337,1.3073852,0.20142251854140653,0.16968885,0.007883242231011221,0.0083542485
1045,49,cauchy,3.1964964866638184,3.658318519592285,4.257751,3.6248384634653728,4.0907583,0.18347684909026335,0.79970425,0.004302966765812673,0.09263815
1046,17,cauchy,3.4491944313049316,3.6262876987457275,4.0392776,3.502956239382426,3.8328614,0.0028903320077613443,0.14720036,0.031014797641843887,0.17528619
1047,60,normal,2.126112699508667,1.8426378965377808,1.8392329,1.8335161844889323,1.8146636,0.08561272060169384,0.09700051,0.001001414560406728,0.002007018
1048,175,lognormal,2.286471366882324,2.3621599674224854,2.2669928,2.3485047817230225,2.2283735,0.003848144556798161,0.0033753589,0.0055837819651666605,0.005119765
1049,10,gamma,2.7406423091888428,2.995422124862671,2.4326367,2.8821685314178467,-inf,0.0200296715784134,inf,0.08631032609534563,
1050,112,uniform,1.2461689710617065,1.1004668474197388,1.2283247,1.0924632906913758,1.188993,0.023625436178106272,0.0032690943,0.0010434958449462308,0.00045236904
1051,11,rayleigh,0.019138135015964508,-0.2809222340583801,-0.43642,-0.43452947835127514,-inf,0.20581430341832724,inf,0.05993734364554513,
1052,70,rayleigh,1.3605701923370361,1.2531492710113525,1.4346387,1.2607950647672017,1.3939534,0.009955076081576733,0.0011144414,0.013400067735147713,0.0065571307
1053,52,logistic,0.6485133767127991,0.26126259565353394,0.423889,0.29285703326265017,0.35696018,0.12649143463633028,0.085003264,0.0039583798608564405,0.006496827
